STA18_Team,STA18_Conf_W,STA18_Conf_L,STA18_Conf_Pct,STA18_Conf_PF,STA18_Conf_PA,STA18_W,STA18_L,STA18_Pct,STA18_PF,STA18_PA,STA18_Strk,STA18_Conf_PPG,STA18_Conf_PAPG,STA18_PPG,STA18_PAPG,STA18_Home_W,STA18_Home_L,STA18_Away_W,STA18_Away_L,STA18_Neutral_W,STA18_Neutral_L,STA18_Top25_W,STA18_Top25_L,TeamID
"Vermont
UVM",15,1,0.938,1178,962,27,8,0.7709999999999999,2587,2277,L2,73.625,60.125,73.91428571428571,65.05714285714286,12,2,12,5,3,1,0,1,168
"UMBC
UMBC",12,4,0.75,1096,1060,25,11,0.6940000000000001,2630,2466,L1,68.5,66.25,73.05555555555556,68.5,15,2,9,7,1,2,1,1,162
Hartford,11,5,0.688,1122,1058,19,14,0.5760000000000001,2326,2318,L2,70.125,66.125,70.48484848484848,70.24242424242425,9,7,9,6,1,1,0,0,221
"Albany
ALB",10,6,0.625,1143,1049,22,10,0.688,2375,2182,L1,71.4375,65.5625,74.21875,68.1875,14,3,8,7,0,0,0,0,164
"Stony Brook
STNB",7,9,0.43799999999999994,1043,1067,13,19,0.406,2205,2249,L1,65.1875,66.6875,68.90625,70.28125,7,7,6,11,0,1,0,1,67
"UMass Lowell
UM",6,10,0.375,1202,1254,12,18,0.4,2286,2356,L1,75.125,78.375,76.2,78.53333333333333,9,7,3,11,0,0,0,0,52
"New Hampshire
U",6,10,0.375,1030,1086,10,21,0.32299999999999995,2103,2085,L6,64.375,67.875,67.83870967741936,67.25806451612904,8,7,2,12,0,2,0,1,277
"Maine
M",3,13,0.188,1094,1243,6,26,0.188,2140,2408,L7,68.375,77.6875,66.875,75.25,4,8,2,16,0,2,0,0,300
"Binghamton
BINGHM",2,14,0.125,1034,1163,11,20,0.355,2147,2181,L4,64.625,72.6875,69.25806451612904,70.35483870967742,7,7,3,12,1,1,0,0,214
