STA20_Team,STA20_Conf_W,STA20_Conf_L,STA20_Conf_Pct,STA20_Conf_PF,STA20_Conf_PA,STA20_W,STA20_L,STA20_Pct,STA20_PF,STA20_PA,STA20_Strk,STA20_Conf_PPG,STA20_Conf_PAPG,STA20_PPG,STA20_PAPG,STA20_Home_W,STA20_Home_L,STA20_Away_W,STA20_Away_L,STA20_Neutral_W,STA20_Neutral_L,STA20_Top25_W,STA20_Top25_L,TeamID
"Vermont
UVM",14,2,0.875,0,0,26,7,0.7879999999999999,2361,1963,W4,0.0,0.0,71.54545454545455,59.48484848484848,13,3,12,3,1,1,0,1,168
Stony Brook,10,6,0.625,0,0,20,13,0.606,2283,2172,L1,0.0,0.0,69.18181818181819,65.81818181818181,10,5,8,8,2,0,0,2,67
Hartford,9,7,0.563,0,0,18,15,0.545,2201,2203,W2,0.0,0.0,66.6969696969697,66.75757575757575,9,8,9,7,0,0,0,0,221
"New Hampshire
U",8,8,0.5,0,0,15,15,0.5,2071,1990,L2,0.0,0.0,69.03333333333333,66.33333333333333,10,3,5,12,0,0,0,0,277
"UMBC
UMBC",8,8,0.5,0,0,16,17,0.485,2255,2207,L1,0.0,0.0,68.33333333333333,66.87878787878788,11,5,5,10,0,2,0,0,162
"UMass Lowell
M",7,9,0.43799999999999994,0,0,13,19,0.406,2388,2433,L1,0.0,0.0,74.625,76.03125,8,9,5,10,0,0,0,2,52
"Albany
ALB",7,9,0.43799999999999994,0,0,14,18,0.43799999999999994,2127,2190,L6,0.0,0.0,66.46875,68.4375,7,7,5,11,2,0,0,0,164
"Maine
M",5,11,0.313,0,0,9,22,0.29,1904,2109,L1,0.0,0.0,61.41935483870968,68.03225806451613,5,7,3,15,1,0,0,2,300
"Binghamton
B",4,12,0.25,0,0,10,19,0.345,2014,2221,L1,0.0,0.0,69.44827586206897,76.58620689655173,7,7,3,12,0,0,0,1,214
